Id,R_G1,R_G2,R_G3
DEU_LocationALower-28_24_T-1,0.0941044063808127,0.145697363847275,0.2246401387967526
DEU_LocationALower-28_25_T-1,0.0569189610223956,0.1021575182441109,0.3028321381222424
DEU_LocationALower-28_26_T-1,0.0280353469192792,0.0717180457794256,0.3591361500377122
DEU_LocationALower-28_28_T-1,0.4213005020513716,0.0907412871346879,0.2818081433567355
DEU_LocationALower-28_2_T-1,0.0648261332794931,0.1120104898795691,0.3000961419654213
DEU_LocationALower-28_30_T-1,0.0910591594724725,0.1109593648872778,0.2183041434542994
DEU_LocationALower-28_31_T-1,0.7122569951083674,0.0630799027485357,0.2273761506464768
DEU_LocationALower-28_32_T-1,0.135242337794694,0.1292599826380478,0.413136143556324
DEU_LocationALower-28_3_T-1,0.483847179898594,0.1272668432382145,0.3726721464116245
DEU_LocationALower-28_4_T-1,0.1930802833882394,0.1254027077736328,0.2812321428096334
DEU_LocationALower-28_5_T-1,0.0498069676437399,0.0895281176374361,0.3479041377388017
DEU_LocationALower-28_6_T-1,0.1539905602981718,0.0948048142657985,0.2538721374428173
DEU_LocationALower-28_7_T-1,0.5843436218625252,0.1354335503068002,0.3690721372786384
DEU_LocationALower-28_8_T-1,0.3678843460898408,0.1350682365863529,0.1785601436902357
DEU_LocationALower-29_10_T-1,0.0765181695408961,0.1157380103959848,0.2887201440383248
DEU_LocationALower-29_11_T-1,0.2070180516516391,0.1059388739807756,0.2836801392381023
DEU_LocationALower-29_13_T-1,0.3593660137163234,0.1033380648602288,0.236880142012
DEU_LocationALower-29_14_T-1,1.0,-0.0466747401184045,0.2214721438995958
DEU_LocationALower-29_16_T-1,0.2775761469175568,0.12675,0.220464144
DEU_LocationALower-29_17_T-1,0.0780770859905564,0.1183548914755554,0.2638081441431842
DEU_LocationALower-29_19_T-1,0.1291540836943129,0.1257399252768133,0.2946241477660192
DEU_LocationALower-29_1_T-1,0.1594321932119624,0.1097318374842634,0.2507041451694452
DEU_LocationALower-29_20_T-1,0.5734082654547544,0.1260526049149939,0.1869121385616013
DEU_LocationALower-29_21_T-1,0.6215753022820449,0.1170584815130324,0.2904481371820198
DEU_LocationALower-29_23_T-1,0.0234391747445812,0.0849073062481569,0.2642401387460595
DEU_LocationALower-29_24_T-1,0.0678086547402393,0.1286557659002092,0.2653921494403641
DEU_LocationALower-29_26_T-1,0.475713744247476,0.1231704727353868,0.3096001439731955
DEU_LocationALower-29_28_T-1,0.3858872449618467,0.1242950869583763,0.2730241429964793
DEU_LocationALower-29_3_T-1,-0.0054681106267741,0.0698364444779565,0.2692801382031951
DEU_LocationALower-29_5_T-1,0.0134561927288923,0.1228609994704719,0.1984321446482796
DEU_LocationALower-29_8_T-1,0.1404898145920659,0.1100651786379094,0.2812321453736731
DEU_LocationALower-29_9_T-1,0.4982534183674053,0.1220432341412637,0.216864141729413
DEU_LocationALower-30_10_T-1,0.153111972061158,0.1113893947438212,0.2646721509481166
DEU_LocationALower-30_11_T-1,0.2128129898505621,0.1279048709343433,0.2629441372254218
DEU_LocationALower-30_12_T-1,0.1672372812906657,0.1385405531092557,0.2714401448621422
DEU_LocationALower-30_13_T-1,-0.0142860593949369,0.0681325509496801,0.2691361475951168
DEU_LocationALower-30_14_T-1,0.0788702811848819,0.1148962164502781,0.3566881437374549
DEU_LocationALower-30_15_T-1,0.309856463053926,0.1280278065770224,0.2990881422145481
DEU_LocationALower-30_16_T-1,0.761909320422967,0.0636986018514301,0.323280144
DEU_LocationALower-30_17_T-1,0.139525700609821,0.1078071164296794,0.24667214887141
DEU_LocationALower-30_18_T-1,0.112974309232563,0.1029854968304603,0.2952001447305155
DEU_LocationALower-30_19_T-1,0.0488158985742936,0.0873814899549136,0.2306881460888745
DEU_LocationALower-30_20_T-1,1.0,0.1174753857337517,0.2736001412127714
DEU_LocationALower-30_22_T-1,0.110985750625807,0.1339833284754647,0.2639521472222455
DEU_LocationALower-30_23_T-1,0.0967663517382637,0.1364413558013301,0.2397601433071614
DEU_LocationALower-30_24_T-1,0.071145450741722,0.12225,0.292320144
DEU_LocationALower-30_25_T-1,0.297978417721125,0.1161158838986534,0.3241441508871897
DEU_LocationALower-30_26_T-1,0.5813279926375464,0.1527786701497229,0.2473921453513639
DEU_LocationALower-30_27_T-1,0.0389864637487128,0.1033379024008365,0.2882881395998751
DEU_LocationALower-30_29_T-1,0.2514563432197975,0.1222550978045367,0.2666881419368984
DEU_LocationALower-30_2_T-1,0.0505347799153737,0.1460073211099919,0.2443681396603864
DEU_LocationALower-30_7_T-1,0.1683415112980234,0.0200201362418376,0.2911681399091904
DEU_LocationALower-30_8_T-1,0.5455029618143347,0.1169804153084918,0.3532321467564344
DEU_LocationALower-30_9_T-1,0.1140319633800095,0.12725,0.296064144
DEU_LocationALower-31_10_T-1,0.0156011431871911,0.079326774624161,0.297504148858822
DEU_LocationALower-31_11_T-1,0.5112674234747248,0.1367991176116399,0.1759681452423603
DEU_LocationALower-31_12_T-1,0.4026886989519936,0.1173337577774495,0.2761921415304776
DEU_LocationALower-31_13_T-1,0.1118138850533654,0.1347643671575618,0.2594881383881383
DEU_LocationALower-31_14_T-1,0.2124636812602844,0.1405054463364001,0.2302561451867243
DEU_LocationALower-31_15_T-1,0.1413694631989075,0.1207865996368841,0.4332961369627311
DEU_LocationALower-31_17_T-1,0.1262822491368676,0.1316113483144633,0.3695041463426606
DEU_LocationALower-31_1_T-1,0.3537630074797604,0.0057363855718119,0.2597761403339352
DEU_LocationALower-31_20_T-1,0.1840852599270846,0.1211048851232346,0.3067201423677835
DEU_LocationALower-31_23_T-1,-0.005136806424775,0.056737683111763,0.3509281381093409
DEU_LocationALower-31_24_T-1,0.0786193043804223,0.1007771710199467,0.375984145338132
DEU_LocationALower-31_25_T-1,0.0243239001709221,0.0854322123620876,0.2472481495516009
DEU_LocationALower-31_26_T-1,0.043825608127518,0.1098494913423265,0.3592801434825347
DEU_LocationALower-31_27_T-1,0.1141087304752102,0.1455779501590271,0.2473921389530935
DEU_LocationALower-31_2_T-1,0.5626669673230892,0.1578833824344467,0.2541601467785465
DEU_LocationALower-31_3_T-1,0.3158099698401394,0.1623525017148633,0.2825281475920736
DEU_LocationALower-31_5_T-1,0.1657301855341953,0.11217941499028,0.2943361442075663
DEU_LocationALower-31_7_T-1,0.1408811165150293,0.1279483083617226,0.3680641499390154
DEU_LocationALower-31_8_T-1,1.0,-0.0721981204245846,0.2109601499677499
DEU_LocationALower-31_9_T-1,0.1491604857510924,0.1272762892990057,0.3657601451658235
DEU_LocationALower-32_10_T-1,0.4671392387833752,0.1462355967265635,0.2548801450231714
DEU_LocationALower-32_12_T-1,1.0,0.118986605227432,0.3025441503857728
DEU_LocationALower-32_14_T-1,0.4635429119279867,0.1035854754673803,0.2982241375057303
DEU_LocationALower-32_15_T-1,0.0590085777333558,0.1003102886392775,0.3039841428884632
DEU_LocationALower-32_16_T-1,0.290621692395039,0.114812490621809,0.2645281482110314
DEU_LocationALower-32_17_T-1,0.4036785088625095,0.1047500000000003,0.288720144
DEU_LocationALower-32_18_T-1,0.0395813612332216,0.0972554823248408,0.3587041430701241
DEU_LocationALower-32_1_T-1,1.0,-0.06875,0.179712144
DEU_LocationALower-32_20_T-1,0.039856749867894,0.1371107431936035,0.2083681438271105
DEU_LocationALower-32_3_T-1,0.4136850140654557,0.1216499119509611,0.2831041404197795
DEU_LocationALower-32_4_T-1,0.035715303302997,0.1062223741245875,0.3582721495164715
DEU_LocationALower-32_8_T-1,0.1898846099253969,0.0965951782824507,0.3116161496036799
DEU_LocationALower-33_10_T-1,0.0651608214702519,0.1222681426570222,0.2882881452924549
DEU_LocationALower-33_11_T-1,0.9736497333126728,0.0119166505947982,0.2943361476604167
DEU_LocationALower-33_12_T-1,-0.0036442801768212,0.0621087802511186,0.3304801378777831
DEU_LocationALower-33_13_T-1,1.0,0.002940197622987,0.2256481470643925
DEU_LocationALower-33_16_T-1,0.1000847652754416,0.1352694348804335,0.2589121470933815
DEU_LocationALower-33_17_T-1,0.0175193754997049,0.0896974226301366,0.3035521445925619
DEU_LocationALower-33_18_T-1,0.3382080844923438,0.1132480002017152,0.2609281445564858
DEU_LocationALower-33_19_T-1,0.4804157663412076,0.088595473543653,0.2259361456661812
DEU_LocationALower-33_1_T-1,-0.0219169293159883,0.0342857825371179,0.3271681506241039
DEU_LocationALower-33_20_T-1,-0.0276242512079764,0.0594339605618203,0.3396961451361626
DEU_LocationALower-33_21_T-1,0.2385357101211083,0.1260399268141414,0.285120151056759
DEU_LocationALower-33_22_T-1,0.0216119055990569,0.0928500540829343,0.2455201491120225
DEU_LocationALower-33_23_T-1,0.6987863072659009,0.1191500427762321,0.338832142491728
DEU_LocationALower-33_25_T-1,0.1453943467177023,0.1363006401643614,0.1903681491758562
DEU_LocationALower-33_28_T-1,0.0551863520701343,0.0875767208828307,0.2491201446598596
DEU_LocationALower-33_2_T-1,0.3821080665707119,0.1252144089288114,0.325872137000492
DEU_LocationALower-33_5_T-1,0.2980763395289664,0.1326762121756091,0.1270081490197959
DEU_LocationALower-33_7_T-1,1.0,-0.0757134424050583,0.2158561418899413
DEU_LocationALower-33_8_T-1,0.0480166031387342,0.0485494138260792,0.3461761488146957
DEU_LocationALower-33_9_T-1,0.3019897736818623,0.1118951391697386,0.3003841384943251
DEU_LocationALower-34_11_T-1,0.0835974628880452,0.117377692066082,0.3499201408622409
DEU_LocationALower-34_12_T-1,1.0,-0.0368427376249471,0.2108161455982327
DEU_LocationALower-34_13_T-1,0.0896998061896674,0.1248908903962554,0.2887201417615626
DEU_LocationALower-34_14_T-1,0.1377868606329751,0.1449999999999999,0.2730241453336347
DEU_LocationALower-34_15_T-1,0.2236814755963307,0.1155949330614779,0.3029761418073006
DEU_LocationALower-34_17_T-1,0.2814973882476744,0.1019214449055155,0.264240146198255
DEU_LocationALower-34_18_T-1,0.2241835843718549,0.099981667441822,0.3443041388679487
DEU_LocationALower-34_1_T-1,0.3226118727402535,0.0646836827888677,0.3355201394635485
DEU_LocationALower-34_5_T-1,1.0,0.1240838507692066,0.2386081430005401
DEU_LocationALower-34_8_T-1,0.1091796265485087,0.1454035908995664,0.3415681511001042
DEU_LocationALower-34_9_T-1,0.041185550921191,0.1442363049689955,0.2273761373728001
DEU_LocationALower-35_10_T-1,0.4776076888008234,0.166320401440475,0.2439361412642722
DEU_LocationALower-35_13_T-1,0.0411461390904228,0.1052499999999998,0.299808144
DEU_LocationALower-35_14_T-1,0.7133457900421526,0.1433094721342346,0.3088801404189133
DEU_LocationALower-35_15_T-1,1.0,-0.0452749324161713,0.1065601382758108
DEU_LocationALower-35_16_T-1,0.9132817482046154,0.1308360189329844,0.2325601401007829
DEU_LocationALower-35_17_T-1,1.0,0.0964046713115445,0.2126881453360463
DEU_LocationALower-35_19_T-1,0.1291135010587055,0.1268510470173558,0.2796481420120135
DEU_LocationALower-35_1_T-1,1.0,-0.0541853356759055,0.2535841410591612
DEU_LocationALower-35_22_T-1,1.0,-0.084142054360054,0.2423521444254356
DEU_LocationALower-35_23_T-1,0.2288997193605941,0.1248786752221335,0.2973601508425685
DEU_LocationALower-35_25_T-1,0.0994604253530209,0.0965143687955596,0.2639521478084781
DEU_LocationALower-35_27_T-1,0.0300959169939419,0.0778089865054201,0.3612961417616736
DEU_LocationALower-35_28_T-1,0.1548446651245858,0.0670342206213726,0.24451215092976
DEU_LocationALower-35_2_T-1,0.7208002633925175,0.1211410987058309,0.1647361500047988
DEU_LocationALower-35_3_T-1,0.0720032974314538,0.1260175434948205,0.3889441410870823
DEU_LocationALower-35_6_T-1,0.026205961182998,0.1117212934101713,0.2416321421304335
DEU_LocationALower-35_7_T-1,0.5688758589034445,0.1013975505707557,0.2743201419255929
DEU_LocationALower-35_8_T-1,0.2619493334253077,0.1277357232609141,0.2534401369727337
DEU_LocationALower-35_9_T-1,0.0653759512178842,0.1476833967888249,0.2603521377088934
DEU_LocationALower-36_10_T-1,0.0047792069639455,0.0414414305647911,0.269568151158011
DEU_LocationALower-36_12_T-1,0.4767879600652169,0.128810639284173,0.3206881411646584
DEU_LocationALower-36_13_T-1,0.0449231718241681,0.1368661808207477,0.2518561380333123
DEU_LocationALower-36_14_T-1,0.0670427288958842,0.1035664653937692,0.3039841466866523
DEU_LocationALower-36_17_T-1,0.3233510743995256,0.1182270156664516,0.2227681504514335
DEU_LocationALower-36_18_T-1,0.8272181354938821,0.1028138062238401,0.2741761511752524
DEU_LocationALower-36_19_T-1,0.2989605552042088,0.106547865260987,0.3100321426439628
DEU_LocationALower-36_20_T-1,0.0577794999899202,0.1168784040601963,0.3705121494423156
DEU_LocationALower-36_21_T-1,0.2448923378028725,0.1033705517610214,0.2720161465917348
DEU_LocationALower-36_23_T-1,0.1934550798269747,0.1373038115677868,0.2400481368021595
DEU_LocationALower-36_24_T-1,-0.1749684205577484,0.0082916966706838,0.2293921468933303
DEU_LocationALower-36_26_T-1,0.3832211328188565,0.14259795090599,0.3720961386106023
DEU_LocationALower-36_28_T-1,0.0089129834711332,0.126475175973096,0.207648143107979
DEU_LocationALower-36_29_T-1,0.143072301411738,0.1092213508605825,0.3277441475739462
DEU_LocationALower-36_31_T-1,0.2510498522957558,0.1113730253426661,0.2773441412833233
DEU_LocationALower-36_6_T-1,0.0928874268740162,0.1098826291969869,0.3696481471723588
DEU_LocationALower-37_10_T-1,0.4346120015774376,0.1217979330997915,0.2126881397939471
DEU_LocationALower-37_12_T-1,0.8419742373080815,0.1157087134612176,0.232560137931799
DEU_LocationALower-37_14_T-1,0.3473077737557605,0.1263427318441952,0.2413441441315081
DEU_LocationALower-37_15_T-1,0.5459877984493308,0.1229061805672012,0.2134081467715917
DEU_LocationALower-37_16_T-1,0.3796923727111006,0.1310619299157181,0.3372481444003029
DEU_LocationALower-37_17_T-1,-0.0073885775426042,0.0914019115382565,0.1903681473826757
DEU_LocationALower-37_18_T-1,0.0537706661384345,0.0930984260667656,0.1769761429964691
DEU_LocationALower-37_19_T-1,0.085897520212596,0.1234618001721209,0.3106081485119731
DEU_LocationALower-37_21_T-1,0.2833628796072406,0.1175799949469834,0.2564641428182804
DEU_LocationALower-37_22_T-1,0.188007082970218,0.0917442632017537,0.2312641413603192
DEU_LocationALower-37_23_T-1,-0.0080285288487181,0.1369076052372351,0.2028961484600463
DEU_LocationALower-37_24_T-1,0.1797757627007623,0.1338760516223502,0.3428641387656213
DEU_LocationALower-37_26_T-1,0.5247393318341224,0.0440659278775442,0.1758241426739071
DEU_LocationALower-37_27_T-1,-0.0074596471339896,0.0949181348839499,0.1974241465697741
DEU_LocationALower-37_2_T-1,0.0354018328931182,0.0847035380484214,0.2436481390097659
DEU_LocationALower-37_5_T-1,0.8606383715549629,0.1361875503847775,0.1712161475707097
DEU_LocationALower-37_6_T-1,0.2660006188561666,0.1413089430279981,0.3107521416084
DEU_LocationALower-37_7_T-1,0.082822891837916,0.1252895874396525,0.1388161435859446
DEU_LocationALower-37_9_T-1,0.7466304364612535,0.1409342504331018,0.3192481371749223
DEU_LocationALower-38_10_T-1,0.0586825147591317,0.1054126942787721,0.3448801447161227
DEU_LocationALower-38_11_T-1,0.0148237550980556,0.0707948898934528,0.3818881370575611
