Id,R_G1,R_G2,R_G3
DEU_LocationALower-25_10_T-1,0.227688011978817,1.0,0.0707041453069603
DEU_LocationALower-25_11_T-1,0.097624723455064,1.0,0.0542881403396647
DEU_LocationALower-25_12_T-1,0.3613114102259743,1.0,0.1244161380562265
DEU_LocationALower-25_13_T-1,0.58391041423472,1.0,0.1365121369968725
DEU_LocationALower-25_14_T-1,0.3678655329553238,1.0,0.1064161434237298
DEU_LocationALower-25_15_T-1,0.3298199514194211,1.0,0.1513441480767098
DEU_LocationALower-25_17_T-1,0.0421419552843136,1.0,0.1185121479066778
DEU_LocationALower-25_18_T-1,0.2325219010613014,1.0,0.125280141312806
DEU_LocationALower-25_19_T-1,0.3078278726091602,1.0,0.1190881445599028
DEU_LocationALower-25_1_T-1,0.2227682952584254,1.0,0.2187361467363544
DEU_LocationALower-25_20_T-1,0.0730077466304233,1.0,0.0758881479240868
DEU_LocationALower-25_21_T-1,-0.0207210639387767,1.0,0.189216146019024
DEU_LocationALower-25_22_T-1,0.1185835094827969,1.0,0.174672146726466
DEU_LocationALower-25_23_T-1,0.0782671359805678,1.0,0.1170721448540347
DEU_LocationALower-25_24_T-1,0.0361741246551022,1.0,0.0835201422574957
DEU_LocationALower-25_26_T-1,0.1479475086685751,1.0,0.1327681498306504
DEU_LocationALower-25_28_T-1,0.055202546651284,1.0,0.1268641413119814
DEU_LocationALower-25_29_T-1,0.0343995241468504,1.0,0.1535041458134743
DEU_LocationALower-25_30_T-1,0.0348488060040122,1.0,0.3503521433151085
DEU_LocationALower-25_3_T-1,0.2372612792924872,1.0,0.1355041465043459
DEU_LocationALower-25_5_T-1,0.0299221338664918,1.0,0.161280144
DEU_LocationALower-25_6_T-1,0.0738622734516944,1.0,0.1683361510188571
DEU_LocationALower-25_7_T-1,0.1470323086355956,1.0,0.156528146018489
DEU_LocationALower-25_8_T-1,0.0128268212881261,1.0,0.1126081444801946
DEU_LocationALower-25_9_T-1,0.1712091452517621,1.0,0.1546561476579658
DEU_LocationALower-26_10_T-1,0.0431315656361097,1.0,0.1308961448611323
DEU_LocationALower-26_11_T-1,0.0988869315683685,1.0,0.0898561479906709
DEU_LocationALower-26_14_T-1,0.1864750467342623,1.0,0.1421281421728228
DEU_LocationALower-26_17_T-1,0.0683970832295812,1.0,0.1208161439729168
DEU_LocationALower-26_18_T-1,0.1033274245706106,1.0,0.1596961427798215
DEU_LocationALower-26_19_T-1,0.0470924097450064,1.0,0.1285921463794256
DEU_LocationALower-26_1_T-1,0.1330324716583253,1.0,0.2524321392457067
DEU_LocationALower-26_21_T-1,0.0765860344923298,1.0,0.1042561408874116
DEU_LocationALower-26_24_T-1,0.1441428006390505,1.0,0.1444321439999999
DEU_LocationALower-26_25_T-1,0.0780236836499019,1.0,0.0970561390872233
DEU_LocationALower-26_26_T-1,0.0535567798843871,1.0,0.155952139290623
DEU_LocationALower-26_27_T-1,0.1085877542607607,1.0,0.186192147843906
DEU_LocationALower-26_28_T-1,0.0557334379775547,1.0,0.1820161426583537
DEU_LocationALower-26_2_T-1,0.0643271705977117,1.0,0.2566081415804485
DEU_LocationALower-26_7_T-1,0.2309593489957398,1.0,0.1357921413051186
DEU_LocationALower-26_8_T-1,0.2160684388749858,1.0,0.144144150138115
DEU_LocationALower-26_9_T-1,0.1395441837776806,1.0,0.1578241454251209
DEU_LocationALower-27_10_T-1,0.5769799337851421,1.0,-0.0296638495122726
DEU_LocationALower-27_11_T-1,0.0430132804797691,1.0,-0.0514078524385748
DEU_LocationALower-27_12_T-1,0.1012254883283607,1.0,0.0836641455135155
DEU_LocationALower-27_13_T-1,-0.0007664790484152,1.0,0.0398881376531356
DEU_LocationALower-27_14_T-1,0.2040797240936396,1.0,0.0095041395772059
DEU_LocationALower-27_16_T-1,0.0951315805026648,1.0,-0.0038878564418618
DEU_LocationALower-27_18_T-1,0.1637808448266581,1.0,-0.0938878544318608
DEU_LocationALower-27_20_T-1,0.1950808760149443,1.0,0.0109441461982551
DEU_LocationALower-27_21_T-1,0.750914355490929,1.0,0.0072001458092647
DEU_LocationALower-27_23_T-1,0.0291652820398928,1.0,-0.0336958594490251
DEU_LocationALower-27_24_T-1,0.0105716163883633,1.0,0.1418401420595501
DEU_LocationALower-27_26_T-1,0.204559888554132,1.0,0.008208144
DEU_LocationALower-27_27_T-1,0.0722997559311539,1.0,0.0908641404400521
DEU_LocationALower-27_28_T-1,0.1128421018742702,1.0,0.1463041414045315
DEU_LocationALower-27_29_T-1,0.2176277509776371,1.0,0.0033121417532656
DEU_LocationALower-27_30_T-1,0.0688255534560373,1.0,0.0300961472671221
DEU_LocationALower-27_31_T-1,0.0354305357511539,1.0,0.2511361439656401
DEU_LocationALower-27_3_T-1,0.0364434835459501,1.0,0.0578881392670639
DEU_LocationALower-27_4_T-1,0.3461014408618044,1.0,0.1457281453037059
DEU_LocationALower-27_6_T-1,0.0161400951745592,1.0,0.1490401449530113
DEU_LocationALower-27_8_T-1,0.0528050822505155,1.0,0.1840321374785522
DEU_LocationALower-28_10_T-1,0.984916496682832,1.0,-0.0027358537926267
DEU_LocationALower-28_11_T-1,0.1798513756749097,1.0,-0.0136798496471844
DEU_LocationALower-28_12_T-1,-0.016360197660484,1.0,-0.01814385482988
DEU_LocationALower-28_13_T-1,1.0,1.0,-0.031247856
DEU_LocationALower-28_14_T-1,0.030945614475963,1.0,0.0156961381885053
DEU_LocationALower-28_15_T-1,0.0641766312558858,1.0,0.0339841436405433
DEU_LocationALower-28_16_T-1,0.4427897302166881,1.0,0.1431361459128962
DEU_LocationALower-28_19_T-1,0.6697485438162909,1.0,-0.0662398501831988
DEU_LocationALower-28_1_T-1,0.0989026456200177,1.0,0.1532161445045093
DEU_LocationALower-28_20_T-1,0.2259325841238061,1.0,-0.0161278499402721
DEU_LocationALower-28_21_T-1,0.3594203165578715,1.0,0.0446401397649942
DEU_LocationALower-28_22_T-1,-0.0304677961154361,1.0,0.012240144492038
DEU_LocationALower-28_23_T-1,0.8069526735932264,1.0,-0.0411838630769499
DEU_LocationALower-28_24_T-1,0.0765378927665907,1.0,-0.0286558612032472
DEU_LocationALower-28_25_T-1,0.0410776057659547,1.0,0.0495361381222423
DEU_LocationALower-28_26_T-1,0.0146382178941847,1.0,0.1058401500377122
DEU_LocationALower-28_28_T-1,0.404548825356441,1.0,0.0285121433567354
DEU_LocationALower-28_2_T-1,0.0496905141878268,1.0,0.0468001419654213
DEU_LocationALower-28_30_T-1,0.0726386355534651,1.0,-0.0349918565457007
DEU_LocationALower-28_31_T-1,0.6936928261975496,1.0,-0.0259198493535232
DEU_LocationALower-28_32_T-1,0.1230926800129048,1.0,0.1598401435563239
DEU_LocationALower-28_3_T-1,0.4720426241336339,1.0,0.1193761464116244
DEU_LocationALower-28_4_T-1,0.1771348289306658,1.0,0.0279361428096333
DEU_LocationALower-28_5_T-1,0.0360989262806453,1.0,0.0946081377388016
DEU_LocationALower-28_6_T-1,0.1365349591874482,1.0,0.0005761374428172
DEU_LocationALower-28_7_T-1,0.5708224413365216,1.0,0.1157761372786383
DEU_LocationALower-28_8_T-1,0.3482329998589768,1.0,-0.0747358563097641
DEU_LocationALower-29_10_T-1,0.0612613736877628,1.0,0.0354241440383248
DEU_LocationALower-29_11_T-1,0.1905348777067982,1.0,0.0303841392381022
DEU_LocationALower-29_13_T-1,0.3407013397790082,1.0,-0.016415857988
DEU_LocationALower-29_14_T-1,1.0,1.0,-0.031823856100404
DEU_LocationALower-29_16_T-1,0.2590451469148154,1.0,-0.0328318559999998
DEU_LocationALower-29_17_T-1,0.0602530873059328,1.0,0.0105121441431841
DEU_LocationALower-29_19_T-1,0.113328178631718,1.0,0.0413281477660191
DEU_LocationALower-29_1_T-1,0.1413796637505729,1.0,-0.0025918548305549
DEU_LocationALower-29_20_T-1,0.5536518517798007,1.0,-0.0663838614383987
DEU_LocationALower-29_21_T-1,0.6049764366791732,1.0,0.0371521371820198
DEU_LocationALower-29_23_T-1,0.0070185757243526,1.0,0.0109441387460595
DEU_LocationALower-29_24_T-1,0.0511780812248836,1.0,0.0120961494403639
DEU_LocationALower-29_26_T-1,0.4617843959271285,1.0,0.0563041439731954
DEU_LocationALower-29_28_T-1,0.3680262674844045,1.0,0.0197281429964794
DEU_LocationALower-29_3_T-1,-0.0221116742091786,1.0,0.015984138203195
DEU_LocationALower-29_5_T-1,-0.0058854294600673,1.0,-0.0548638553517203
DEU_LocationALower-29_8_T-1,0.1241943983001843,1.0,0.0279361453736729
DEU_LocationALower-29_9_T-1,0.4801246798957214,1.0,-0.0364318582705868
DEU_LocationALower-30_10_T-1,0.135607422761194,1.0,0.0113761509481164
DEU_LocationALower-30_11_T-1,0.1963793436410907,1.0,0.0096481372254217
DEU_LocationALower-30_12_T-1,0.1512010615703853,1.0,0.0181441448621421
DEU_LocationALower-30_13_T-1,-0.0307429553543342,1.0,0.0158401475951167
DEU_LocationALower-30_14_T-1,0.0653829372349936,1.0,0.1033921437374548
DEU_LocationALower-30_15_T-1,0.2940796843006418,1.0,0.045792142214548
DEU_LocationALower-30_16_T-1,0.7474895175206752,1.0,0.069984144
DEU_LocationALower-30_17_T-1,0.1224546788224275,1.0,-0.0066238511285899
DEU_LocationALower-30_18_T-1,0.0976682184138554,1.0,0.0419041447305155
DEU_LocationALower-30_19_T-1,0.0310038083760622,1.0,-0.0226078539111253
DEU_LocationALower-30_20_T-1,1.0,1.0,0.0203041412127712
DEU_LocationALower-30_22_T-1,0.0947101026807901,1.0,0.0106561472222457
DEU_LocationALower-30_23_T-1,0.0793200091832832,1.0,-0.0135358566928387
DEU_LocationALower-30_24_T-1,0.0554516385668572,1.0,0.0390241440000001
DEU_LocationALower-30_25_T-1,0.2835546592242057,1.0,0.0708481508871897
DEU_LocationALower-30_26_T-1,0.5654995569652946,1.0,-0.0059038546486361
DEU_LocationALower-30_27_T-1,0.0229130246261526,1.0,0.0349921395998751
DEU_LocationALower-30_29_T-1,0.2353553099601773,1.0,0.0133921419368983
DEU_LocationALower-30_2_T-1,0.0326510011832503,1.0,-0.0089278603396136
DEU_LocationALower-30_7_T-1,0.1530014298883515,1.0,0.0378721399091903
DEU_LocationALower-30_8_T-1,0.5313876429482493,1.0,0.0999361467564343
DEU_LocationALower-30_9_T-1,0.0984582734197055,1.0,0.042768144
DEU_LocationALower-31_10_T-1,-0.0006142643756041,1.0,0.0442081488588219
DEU_LocationALower-31_11_T-1,0.4893467798818219,1.0,-0.0773278547576395
DEU_LocationALower-31_12_T-1,0.386306228757134,1.0,0.0228961415304776
DEU_LocationALower-31_13_T-1,0.0955217296669878,1.0,0.0061921383881383
DEU_LocationALower-31_14_T-1,0.194481759795343,1.0,-0.0230398548132758
DEU_LocationALower-31_15_T-1,0.1307068615338715,1.0,0.1800001369627311
DEU_LocationALower-31_17_T-1,0.1130000022215593,1.0,0.1162081463426605
DEU_LocationALower-31_1_T-1,0.3366894923546508,1.0,0.0064801403339353
DEU_LocationALower-31_20_T-1,0.1688605391366519,1.0,0.0534241423677834
DEU_LocationALower-31_23_T-1,-0.0197920063028081,1.0,0.0976321381093409
DEU_LocationALower-31_24_T-1,0.0653278836378053,1.0,0.1226881453381321
DEU_LocationALower-31_25_T-1,0.0072720415623401,1.0,-0.0060478504483989
DEU_LocationALower-31_26_T-1,0.0299564156842707,1.0,0.1059841434825345
DEU_LocationALower-31_27_T-1,0.0968121629427765,1.0,-0.0059038610469063
DEU_LocationALower-31_2_T-1,0.5464006988850152,1.0,0.0008641467785463
DEU_LocationALower-31_3_T-1,0.2994792113779192,1.0,0.0292321475920735
DEU_LocationALower-31_5_T-1,0.1491856332862373,1.0,0.0410401442075662
DEU_LocationALower-31_7_T-1,0.1279669822776804,1.0,0.1147681499390153
DEU_LocationALower-31_8_T-1,1.0,1.0,-0.04233585003225
DEU_LocationALower-31_9_T-1,0.1356393534513663,1.0,0.1124641451658235
DEU_LocationALower-32_10_T-1,0.4504171387648965,1.0,0.0015841450231713
DEU_LocationALower-32_12_T-1,1.0,1.0,0.0492481503857729
DEU_LocationALower-32_14_T-1,0.4488899224460435,1.0,0.0449281375057303
DEU_LocationALower-32_15_T-1,0.0439521211777544,1.0,0.0506881428884631
DEU_LocationALower-32_16_T-1,0.2739593251933082,1.0,0.0112321482110314
DEU_LocationALower-32_17_T-1,0.3865922475099188,1.0,0.035424144
DEU_LocationALower-32_18_T-1,0.0258365308568259,1.0,0.105408143070124
DEU_LocationALower-32_1_T-1,1.0,1.0,-0.073583856
DEU_LocationALower-32_20_T-1,0.0208780116202263,1.0,-0.0449278561728894
DEU_LocationALower-32_3_T-1,0.3974482449733494,1.0,0.0298081404197794
DEU_LocationALower-32_4_T-1,0.0217535917954689,1.0,0.1049761495164715
DEU_LocationALower-32_8_T-1,0.1746632700860128,1.0,0.0583201496036798
DEU_LocationALower-33_10_T-1,0.048590421389727,1.0,0.0349921452924549
DEU_LocationALower-33_11_T-1,0.9589548598146024,1.0,0.0410401476604166
DEU_LocationALower-33_12_T-1,-0.0182049333233494,1.0,0.077184137877783
DEU_LocationALower-33_13_T-1,1.0,1.0,-0.0276478529356072
DEU_LocationALower-33_16_T-1,0.0830605513324095,1.0,0.0056161470933815
DEU_LocationALower-33_17_T-1,0.001946958393776,1.0,0.0502561445925619
DEU_LocationALower-33_18_T-1,0.3209739038438433,1.0,0.0076321445564857
DEU_LocationALower-33_19_T-1,0.4624459774322318,1.0,-0.0273598543338187
DEU_LocationALower-33_1_T-1,-0.0366743521251393,1.0,0.0738721506241038
DEU_LocationALower-33_20_T-1,-0.0426708668652274,1.0,0.0864001451361625
DEU_LocationALower-33_21_T-1,0.2223599108500256,1.0,0.0318241510567589
DEU_LocationALower-33_22_T-1,0.0042306121829443,1.0,-0.0077758508879772
DEU_LocationALower-33_23_T-1,0.6849814583702988,1.0,0.0855361424917279
DEU_LocationALower-33_25_T-1,0.1265110057630137,1.0,-0.0629278508241438
DEU_LocationALower-33_28_T-1,0.0380189531693873,1.0,-0.0041758553401403
DEU_LocationALower-33_2_T-1,0.3678498163197347,1.0,0.072576137000492
DEU_LocationALower-33_5_T-1,0.2754621308243815,1.0,-0.126287850980204
DEU_LocationALower-33_7_T-1,1.0,1.0,-0.0374398581100587
DEU_LocationALower-33_8_T-1,0.0335452833239532,1.0,0.0928801488146957
DEU_LocationALower-33_9_T-1,0.286722233593369,1.0,0.047088138494325
DEU_LocationALower-34_11_T-1,0.0696499707632337,1.0,0.0966241408622409
DEU_LocationALower-34_12_T-1,1.0,1.0,-0.0424798544017671
DEU_LocationALower-34_13_T-1,0.0741977173335386,1.0,0.0354241417615625
DEU_LocationALower-34_14_T-1,0.1214649428962966,1.0,0.0197281453336347
DEU_LocationALower-34_15_T-1,0.2080826573265956,1.0,0.0496801418073005
DEU_LocationALower-34_17_T-1,0.26423193768116,1.0,0.010944146198255
DEU_LocationALower-34_18_T-1,0.2093365125692545,1.0,0.0910081388679486
DEU_LocationALower-34_1_T-1,0.3083604345333687,1.0,0.0822241394635485
DEU_LocationALower-34_5_T-1,1.0,1.0,-0.0146878569994597
DEU_LocationALower-34_8_T-1,0.0947723676930609,1.0,0.0882721511001041
DEU_LocationALower-34_9_T-1,0.0225650172494231,1.0,-0.0259198626271999
DEU_LocationALower-35_10_T-1,0.4603526527989348,1.0,-0.0093598587357276
DEU_LocationALower-35_13_T-1,0.0246517390876813,1.0,0.0465121439999998
DEU_LocationALower-35_14_T-1,0.6974364543999283,1.0,0.0555841404189133
DEU_LocationALower-35_15_T-1,1.0,1.0,-0.1467358617241892
DEU_LocationALower-35_16_T-1,0.8962986653784658,1.0,-0.0207358598992171
DEU_LocationALower-35_17_T-1,1.0,1.0,-0.0406078546639536
DEU_LocationALower-35_19_T-1,0.1125997779566786,1.0,0.0263521420120134
DEU_LocationALower-35_1_T-1,1.0,1.0,0.0002881410591612
DEU_LocationALower-35_22_T-1,1.0,1.0,-0.0109438555745644
DEU_LocationALower-35_23_T-1,0.2132934095139599,1.0,0.0440641508425685
DEU_LocationALower-35_25_T-1,0.0822286289411394,1.0,0.0106561478084781
DEU_LocationALower-35_27_T-1,0.0160574918730235,1.0,0.1080001417616734
DEU_LocationALower-35_28_T-1,0.1372154457850036,1.0,-0.0087838490702399
DEU_LocationALower-35_2_T-1,0.7002911400208222,1.0,-0.0885598499952012
DEU_LocationALower-35_3_T-1,0.0590858702959031,1.0,0.1356481410870822
DEU_LocationALower-35_6_T-1,0.0067371573621417,1.0,-0.0116638578695665
DEU_LocationALower-35_7_T-1,0.5521216719167686,1.0,0.0210241419255928
DEU_LocationALower-35_8_T-1,0.2451913255509153,1.0,0.0001441369727336
DEU_LocationALower-35_9_T-1,0.0483086297144629,1.0,0.0070561377088933
DEU_LocationALower-36_10_T-1,-0.0121467892150015,1.0,0.016272151158011
DEU_LocationALower-36_12_T-1,0.4612686854360964,1.0,0.0673921411646583
DEU_LocationALower-36_13_T-1,0.0272811624165593,1.0,-0.0014398619666877
DEU_LocationALower-36_14_T-1,0.0512901126658248,1.0,0.0506881466866523
DEU_LocationALower-36_17_T-1,0.3044040702920587,1.0,-0.0305278495485665
DEU_LocationALower-36_18_T-1,0.8105993076457358,1.0,0.0208801511752524
DEU_LocationALower-36_19_T-1,0.2836659943469874,1.0,0.0567361426439626
DEU_LocationALower-36_20_T-1,0.0442767100246684,1.0,0.1172161494423156
DEU_LocationALower-36_21_T-1,0.228971300260209,1.0,0.0187201465917349
DEU_LocationALower-36_23_T-1,0.1761217119057228,1.0,-0.0132478631978403
DEU_LocationALower-36_24_T-1,-0.1945422035322129,1.0,-0.0239038531066696
DEU_LocationALower-36_26_T-1,0.3698533675101672,1.0,0.1188001386106022
DEU_LocationALower-36_28_T-1,-0.0104258596262471,1.0,-0.0456478568920209
DEU_LocationALower-36_29_T-1,0.128159431908473,1.0,0.0744481475739462
DEU_LocationALower-36_31_T-1,0.2345300393627129,1.0,0.0240481412833232
DEU_LocationALower-36_6_T-1,0.0795441472977462,1.0,0.1163521471723587
DEU_LocationALower-37_10_T-1,0.4160733849173841,1.0,-0.0406078602060526
DEU_LocationALower-37_12_T-1,0.8249386836208822,1.0,-0.0207358620682008
DEU_LocationALower-37_14_T-1,0.329433047492589,1.0,-0.0119518558684917
DEU_LocationALower-37_15_T-1,0.5281617268594614,1.0,-0.039887853228408
DEU_LocationALower-37_16_T-1,0.3649142247140681,1.0,0.0839521444003028
DEU_LocationALower-37_17_T-1,-0.0272134930571253,1.0,-0.0629278526173244
DEU_LocationALower-37_18_T-1,0.0330982056362309,1.0,-0.0763198570035308
DEU_LocationALower-37_19_T-1,0.0709403696247474,1.0,0.0573121485119731
DEU_LocationALower-37_21_T-1,0.2665320869374328,1.0,0.0031681428182802
DEU_LocationALower-37_22_T-1,0.169848047428835,1.0,-0.0220318586396806
DEU_LocationALower-37_23_T-1,-0.0281750501008518,1.0,-0.0503998515399535
DEU_LocationALower-37_24_T-1,0.1650548665470311,1.0,0.0895681387656213
DEU_LocationALower-37_26_T-1,0.5047557767727401,1.0,-0.0774718573260926
DEU_LocationALower-37_27_T-1,-0.0265443164903555,1.0,-0.055871853430226
DEU_LocationALower-37_2_T-1,0.0170650056721418,1.0,-0.0096478609902341
DEU_LocationALower-37_5_T-1,0.8407928120112276,1.0,-0.0820798524292903
DEU_LocationALower-37_6_T-1,0.249922982068922,1.0,0.0574561416083998
DEU_LocationALower-37_7_T-1,0.0603440143197183,1.0,-0.1144798564140554
DEU_LocationALower-37_9_T-1,0.7310274489570365,1.0,0.0659521371749223
DEU_LocationALower-38_10_T-1,0.0446042810030034,1.0,0.0915841447161228
DEU_LocationALower-38_11_T-1,0.0017439773086073,1.0,0.1285921370575611
DEU_LocationALower-38_12_T-1,0.0271956325723789,1.0,-0.0786238576883288
DEU_LocationALower-38_13_T-1,0.0015419401419894,1.0,-0.0287998559999998
DEU_LocationALower-38_15_T-1,0.1749626992765008,1.0,0.0011521459029998
DEU_LocationALower-38_16_T-1,1.0,1.0,0.0702721489795244
DEU_LocationALower-38_19_T-1,0.0861792591289452,1.0,-0.0171358559999998
DEU_LocationALower-38_20_T-1,0.135765247363638,1.0,0.0203041370322109
DEU_LocationALower-38_21_T-1,0.2363669567032973,1.0,-0.0028798512224097
DEU_LocationALower-38_23_T-1,0.0483015211752919,1.0,0.0100801393715426
DEU_LocationALower-38_24_T-1,0.2146019610169229,1.0,-0.0472318559999999
DEU_LocationALower-38_25_T-1,0.2613465275685377,1.0,-0.0734398514515946
DEU_LocationALower-38_26_T-1,0.1772804002281298,1.0,0.0005761398849748
DEU_LocationALower-38_27_T-1,0.6229778259887467,1.0,0.0002881388238224
DEU_LocationALower-38_2_T-1,0.0540485455285104,1.0,0.1139041431003772
DEU_LocationALower-38_3_T-1,0.1005024416639258,1.0,0.139104144
DEU_LocationALower-38_6_T-1,0.0229761976996274,1.0,-0.0231838492359795
DEU_LocationALower-38_7_T-1,0.3235963869247226,1.0,0.0024481452452059
DEU_LocationALower-38_8_T-1,0.0411063237610298,1.0,0.016992144368515
DEU_LocationALower-38_9_T-1,0.1164203716499546,1.0,0.0565921404808982
DEU_LocationALower-39_10_T-1,0.1099857644416432,1.0,0.0241921397811953
DEU_LocationALower-39_11_T-1,0.1110109800397692,1.0,-0.0249118594091752
DEU_LocationALower-39_12_T-1,0.3664860071483645,1.0,0.0544321421430209
DEU_LocationALower-39_13_T-1,0.6857742306035562,1.0,-0.0993598520840503
DEU_LocationALower-39_14_T-1,-0.0297777137283227,1.0,-0.0213118492563996
DEU_LocationALower-39_16_T-1,0.0040362026692098,1.0,0.0394561464023691
DEU_LocationALower-39_18_T-1,0.4295819226434507,1.0,0.1044001494230408
DEU_LocationALower-39_19_T-1,0.2049670648556279,1.0,0.0164161497010433
DEU_LocationALower-39_1_T-1,0.2897676020381818,1.0,0.0649441463171792
DEU_LocationALower-39_20_T-1,0.0015383133738535,1.0,-0.0253438517945193
DEU_LocationALower-39_22_T-1,0.1388202728792303,1.0,0.0443521479717227
DEU_LocationALower-39_23_T-1,1.0,1.0,-0.0558718617481166
DEU_LocationALower-39_24_T-1,0.0560906169142351,1.0,0.0279361473589546
DEU_LocationALower-39_26_T-1,0.5790128161090704,1.0,0.0060481476281238
DEU_LocationALower-39_29_T-1,0.0336780669874911,1.0,0.1370881432761527
DEU_LocationALower-39_2_T-1,0.2902144937641885,1.0,0.0177121502254777
DEU_LocationALower-39_4_T-1,0.0386649764235827,1.0,-0.0224638624773709
